variant.id;id;sku;title;price;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46804975288615;gid://shopify/ProductVariant/46804975288615;38f260ae-b37f-48a0-be5e-b66b6eaa2fde;Corrente Pop De Prata Com Ouro Amarelo + G Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;38f260ae
gid://shopify/ProductVariant/46804975321383;gid://shopify/ProductVariant/46804975321383;e8992b7c-4457-4388-95ba-c761f7dc7cc3;Corrente Pop De Prata Com Ouro Amarelo + H Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;e8992b7c
gid://shopify/ProductVariant/46804975354151;gid://shopify/ProductVariant/46804975354151;7517a12c-b739-49de-9110-39484787240a;Corrente Pop De Prata Com Ouro Amarelo + I Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;7517a12c
gid://shopify/ProductVariant/46804975386919;gid://shopify/ProductVariant/46804975386919;28f5fd76-659f-4f81-b1e5-5e9bcc60f27e;Corrente Pop De Prata Com Ouro Amarelo + J Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;28f5fd76
gid://shopify/ProductVariant/46804975452455;gid://shopify/ProductVariant/46804975452455;abc31587-53d3-48b6-ae63-fa2fa8872ef6;Corrente Pop De Prata Com Ouro Amarelo + X Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;abc31587
gid://shopify/ProductVariant/46804975485223;gid://shopify/ProductVariant/46804975485223;216193af-a5a4-47e9-9f73-85592ec542f5;Corrente Pop De Prata Com Ouro Amarelo + W Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;216193af
gid://shopify/ProductVariant/46804975550759;gid://shopify/ProductVariant/46804975550759;d121991f-9ede-48b2-b77f-a6085385a4c6;Corrente Pop De Prata Com Ouro Amarelo + L Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;d121991f
gid://shopify/ProductVariant/46804975583527;gid://shopify/ProductVariant/46804975583527;37785476-30d3-4b51-a6dc-37b74c7590a5;Corrente Pop De Prata Com Ouro Amarelo + M Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;37785476
gid://shopify/ProductVariant/46804975616295;gid://shopify/ProductVariant/46804975616295;015bfeed-30ab-409f-a2eb-d0b0eda31c02;Corrente Pop De Prata Com Ouro Amarelo + N Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;015bfeed
gid://shopify/ProductVariant/46804975649063;gid://shopify/ProductVariant/46804975649063;c3b393a9-cf5c-4a0a-b5cc-8ff3244cac38;Corrente Pop De Prata Com Ouro Amarelo + O Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;c3b393a9
gid://shopify/ProductVariant/46804975714599;gid://shopify/ProductVariant/46804975714599;a0249750-3ce0-44b9-b0e9-9840302df676;Corrente Pop De Prata Com Ouro Amarelo + Q Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;a0249750
gid://shopify/ProductVariant/46804975812903;gid://shopify/ProductVariant/46804975812903;5b402806-a653-4854-83da-8b0bc7b1c9ef;Corrente Pop De Prata Com Ouro Amarelo + C Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;5b402806
gid://shopify/ProductVariant/46804975845671;gid://shopify/ProductVariant/46804975845671;9998f3c4-9b24-4f51-9ee7-a024804c37ed;Corrente Pop De Prata Com Ouro Amarelo + V Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;9998f3c4
gid://shopify/ProductVariant/46804975878439;gid://shopify/ProductVariant/46804975878439;76ec442a-de87-4cb9-8f33-7c92e9c5d020;Corrente Pop De Prata Com Ouro Amarelo + Z Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;76ec442a
gid://shopify/ProductVariant/46829992640807;gid://shopify/ProductVariant/46829992640807;PU02106T;P;32500.0;gid://shopify/Product/8630839279911;Pulseira New Vintage Fringe De Ouro Branco 18K, E Diamantes;16;3;3;PU02106T
gid://shopify/ProductVariant/46829992673575;gid://shopify/ProductVariant/46829992673575;PU02107T;G;39000.0;gid://shopify/Product/8630839279911;Pulseira New Vintage Fringe De Ouro Branco 18K, E Diamantes;16;3;3;PU02107T
gid://shopify/ProductVariant/46829999227175;gid://shopify/ProductVariant/46829999227175;PU02103T;P;32500.0;gid://shopify/Product/8630839017767;Pulseira New Vintage Fringe De Ouro Amarelo 18K, com Diamantes;16;3;4;PU02103T
gid://shopify/ProductVariant/46965622571303;gid://shopify/ProductVariant/46965622571303;CL04655;G;7800.0;gid://shopify/Product/8775432700199;Colar Black Leopardo De Prata Com Ródio Negro - G;5;1;0;CL04655
gid://shopify/ProductVariant/46965623423271;gid://shopify/ProductVariant/46965623423271;CL04645;Default Title;22000.0;gid://shopify/Product/8775432995111;Colar Choker De Ouro 18K Com Ródio Negro E Rubi;0;1;0;CL04645
gid://shopify/ProductVariant/46965624144167;gid://shopify/ProductVariant/46965624144167;PU01409T;Default Title;22700.0;gid://shopify/Product/8775433355559;Pulseira Clássico De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;PU01409T
gid://shopify/ProductVariant/46965624373543;gid://shopify/ProductVariant/46965624373543;BR06505T;Default Title;20500.0;gid://shopify/Product/8775433552167;Brinco Dolce Vita De Ouro Amarelo 18K E Malaquita;5;1;0;BR06505T
gid://shopify/ProductVariant/46965624701223;gid://shopify/ProductVariant/46965624701223;BR06589T;Default Title;39000.0;gid://shopify/Product/8775433683239;Brinco Dolce Vita De Ouro Amarelo 18K E Turquesa E Diamante;5;1;0;BR06589T
gid://shopify/ProductVariant/46965625749799;gid://shopify/ProductVariant/46965625749799;BR06609T;Default Title;13800.0;gid://shopify/Product/8775434043687;Brinco Especial De Ouro Branco 18K E Diamante Negro;5;1;0;BR06609T
gid://shopify/ProductVariant/46965627453735;gid://shopify/ProductVariant/46965627453735;CL04673;Default Title;18000.0;gid://shopify/Product/8775434633511;Colar Especial De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;CL04673
gid://shopify/ProductVariant/46965627650343;gid://shopify/ProductVariant/46965627650343;CL04676;Default Title;11000.0;gid://shopify/Product/8775434797351;Colar Especial De Ouro Branco 18K E Diamante;5;1;0;CL04676
gid://shopify/ProductVariant/46965628600615;gid://shopify/ProductVariant/46965628600615;CL04604;PP;6700.0;gid://shopify/Product/8775435288871;Colar Leopardo De Prata Com Ouro Amarelo - Pp;5;1;0;CL04604
gid://shopify/ProductVariant/46965628928295;gid://shopify/ProductVariant/46965628928295;CL03784;Default Title;16000.0;gid://shopify/Product/8775435387175;Colar Love Ny De Ouro 18K Com Ródio Negro E Diamante;0;1;0;CL03784
gid://shopify/ProductVariant/46965629092135;gid://shopify/ProductVariant/46965629092135;AN03607-10;10;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629124903;gid://shopify/ProductVariant/46965629124903;AN03607-11;11;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629157671;gid://shopify/ProductVariant/46965629157671;AN03607-12;12;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629190439;gid://shopify/ProductVariant/46965629190439;AN03607-13;13;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629223207;gid://shopify/ProductVariant/46965629223207;AN03607-14;14;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629255975;gid://shopify/ProductVariant/46965629255975;AN03607-15;15;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629288743;gid://shopify/ProductVariant/46965629288743;AN03607-16;16;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629354279;gid://shopify/ProductVariant/46965629354279;AN03607-18;18;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629387047;gid://shopify/ProductVariant/46965629387047;AN03607-19;19;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629419815;gid://shopify/ProductVariant/46965629419815;AN03607-20;20;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629452583;gid://shopify/ProductVariant/46965629452583;AN03607-21;21;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965629485351;gid://shopify/ProductVariant/46965629485351;AN03607-22;22;29000.0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;1;13;0;AN03607
gid://shopify/ProductVariant/46965630337319;gid://shopify/ProductVariant/46965630337319;BR05029T;Default Title;2750.0;gid://shopify/Product/8775435944231;Brinco Riviera De Prata Com Ouro Amarelo E Diamante;5;1;0;BR05029T
gid://shopify/ProductVariant/46965630927143;gid://shopify/ProductVariant/46965630927143;AN03611-10;10;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965630959911;gid://shopify/ProductVariant/46965630959911;AN03611-11;11;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965630992679;gid://shopify/ProductVariant/46965630992679;AN03611-12;12;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631025447;gid://shopify/ProductVariant/46965631025447;AN03611-13;13;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631058215;gid://shopify/ProductVariant/46965631058215;AN03611-14;14;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631090983;gid://shopify/ProductVariant/46965631090983;AN03611-15;15;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631123751;gid://shopify/ProductVariant/46965631123751;AN03611-16;16;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631156519;gid://shopify/ProductVariant/46965631156519;AN03611-17;17;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631189287;gid://shopify/ProductVariant/46965631189287;AN03611-18;18;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631222055;gid://shopify/ProductVariant/46965631222055;AN03611-19;19;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631254823;gid://shopify/ProductVariant/46965631254823;AN03611-20;20;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631287591;gid://shopify/ProductVariant/46965631287591;AN03611-21;21;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631320359;gid://shopify/ProductVariant/46965631320359;AN03611-22;22;21000.0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
gid://shopify/ProductVariant/46965631877415;gid://shopify/ProductVariant/46965631877415;AN01878-10;10;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965631910183;gid://shopify/ProductVariant/46965631910183;AN01878-11;11;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965631942951;gid://shopify/ProductVariant/46965631942951;AN01878-12;12;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965631975719;gid://shopify/ProductVariant/46965631975719;AN01878-13;13;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632008487;gid://shopify/ProductVariant/46965632008487;AN01878-14;14;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632041255;gid://shopify/ProductVariant/46965632041255;AN01878-15;15;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632074023;gid://shopify/ProductVariant/46965632074023;AN01878-16;16;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632106791;gid://shopify/ProductVariant/46965632106791;AN01878-17;17;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632139559;gid://shopify/ProductVariant/46965632139559;AN01878-18;18;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632172327;gid://shopify/ProductVariant/46965632172327;AN01878-19;19;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632205095;gid://shopify/ProductVariant/46965632205095;AN01878-20;20;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632237863;gid://shopify/ProductVariant/46965632237863;AN01878-21;21;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632270631;gid://shopify/ProductVariant/46965632270631;AN01878-22;22;3700.0;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;65;13;0;AN01878
gid://shopify/ProductVariant/46965632500007;gid://shopify/ProductVariant/46965632500007;AN03609-10;10;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632532775;gid://shopify/ProductVariant/46965632532775;AN03609-11;11;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632565543;gid://shopify/ProductVariant/46965632565543;AN03609-12;12;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632598311;gid://shopify/ProductVariant/46965632598311;AN03609-13;13;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632631079;gid://shopify/ProductVariant/46965632631079;AN03609-14;14;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632663847;gid://shopify/ProductVariant/46965632663847;AN03609-15;15;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632729383;gid://shopify/ProductVariant/46965632729383;AN03609-17;17;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632762151;gid://shopify/ProductVariant/46965632762151;AN03609-18;18;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632794919;gid://shopify/ProductVariant/46965632794919;AN03609-19;19;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632827687;gid://shopify/ProductVariant/46965632827687;AN03609-20;20;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632860455;gid://shopify/ProductVariant/46965632860455;AN03609-21;21;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965632893223;gid://shopify/ProductVariant/46965632893223;AN03609-22;22;9400.0;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;1;13;0;AN03609
gid://shopify/ProductVariant/46965633024295;gid://shopify/ProductVariant/46965633024295;AN03610-10;10;8900.0;gid://shopify/Product/8775436599591;Anel Savage De Ouro Branco 18K E Diamante;0;13;0;AN03610
gid://shopify/ProductVariant/46965633057063;gid://shopify/ProductVariant/46965633057063;AN03610-11;11;8900.0;gid://shopify/Product/8775436599591;Anel Savage De Ouro Branco 18K E Diamante;0;13;0;AN03610
