id;title;key;value;__parentId
gid://shopify/Metafield/31214139179303;;pedra;"[""Rodonita""]";gid://shopify/Product/8630834004263
gid://shopify/Metafield/31214139212071;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630834004263
gid://shopify/Product/8630834299175;Brinco New Vintage De Ouro Amarelo 18K E Diamante - G;;;
gid://shopify/Metafield/31214139670823;;genero;"[""Feminino""]";gid://shopify/Product/8630834299175
gid://shopify/Metafield/31214139703591;;metal;Ouro Amarelo;gid://shopify/Product/8630834299175
gid://shopify/Metafield/31214139736359;;cobertura;Ouro Amarelo;gid://shopify/Product/8630834299175
gid://shopify/Metafield/31214139769127;;pedra;"[""Diamante""]";gid://shopify/Product/8630834299175
gid://shopify/Metafield/31214139801895;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630834299175
gid://shopify/Product/8630834528551;Brinco New Vintage De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/31214140293415;;genero;"[""Feminino""]";gid://shopify/Product/8630834528551
gid://shopify/Metafield/31214140326183;;metal;Ouro Branco;gid://shopify/Product/8630834528551
gid://shopify/Metafield/31214140358951;;cobertura;Ouro Branco;gid://shopify/Product/8630834528551
gid://shopify/Metafield/31214140391719;;pedra;"[""Diamante""]";gid://shopify/Product/8630834528551
gid://shopify/Metafield/31214140424487;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630834528551
gid://shopify/Product/8630834725159;Brinco New Vintage De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/31214140981543;;genero;"[""Feminino""]";gid://shopify/Product/8630834725159
gid://shopify/Metafield/31214141014311;;metal;Ouro Branco;gid://shopify/Product/8630834725159
gid://shopify/Metafield/31214141047079;;cobertura;Ouro Branco;gid://shopify/Product/8630834725159
gid://shopify/Metafield/31214141079847;;pedra;"[""Diamante""]";gid://shopify/Product/8630834725159
gid://shopify/Metafield/31214141112615;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630834725159
gid://shopify/Product/8630834954535;Brinco New Vintage De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/31214141767975;;genero;"[""Feminino""]";gid://shopify/Product/8630834954535
gid://shopify/Metafield/31214141800743;;metal;Ouro Branco;gid://shopify/Product/8630834954535
gid://shopify/Metafield/31214141833511;;cobertura;Ouro Branco;gid://shopify/Product/8630834954535
gid://shopify/Metafield/31214141866279;;pedra;"[""Diamante""]";gid://shopify/Product/8630834954535
gid://shopify/Metafield/31214141899047;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630834954535
gid://shopify/Product/8630835249447;Brinco New Vintage De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/31214142587175;;genero;"[""Feminino""]";gid://shopify/Product/8630835249447
gid://shopify/Metafield/31214142619943;;metal;Ouro Branco;gid://shopify/Product/8630835249447
gid://shopify/Metafield/31214142652711;;cobertura;Ouro Branco;gid://shopify/Product/8630835249447
gid://shopify/Metafield/31214142685479;;pedra;"[""Diamante""]";gid://shopify/Product/8630835249447
gid://shopify/Metafield/31214142718247;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630835249447
gid://shopify/Product/8630835478823;Brinco New Vintage De Ouro Amarelo 18K E Diamante;;;
gid://shopify/Metafield/31214143242535;;genero;"[""Feminino""]";gid://shopify/Product/8630835478823
gid://shopify/Metafield/31214143275303;;metal;Ouro Amarelo;gid://shopify/Product/8630835478823
gid://shopify/Metafield/31214143308071;;cobertura;Ouro Amarelo;gid://shopify/Product/8630835478823
gid://shopify/Metafield/31214143340839;;pedra;"[""Diamante""]";gid://shopify/Product/8630835478823
gid://shopify/Metafield/31214143373607;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630835478823
gid://shopify/Product/8630835773735;Brinco New Vintage De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/31214143897895;;genero;"[""Feminino""]";gid://shopify/Product/8630835773735
gid://shopify/Metafield/31214143930663;;metal;Ouro Branco;gid://shopify/Product/8630835773735
gid://shopify/Metafield/31214143996199;;cobertura;Ouro Branco;gid://shopify/Product/8630835773735
gid://shopify/Metafield/31214144028967;;pedra;"[""Diamante""]";gid://shopify/Product/8630835773735
gid://shopify/Metafield/31214144094503;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630835773735
gid://shopify/Product/8630836068647;Brinco New Vintage De Ouro Amarelo 18K E Diamante - M;;;
gid://shopify/Metafield/31214144586023;;genero;"[""Feminino""]";gid://shopify/Product/8630836068647
gid://shopify/Metafield/31214144618791;;metal;Ouro Amarelo;gid://shopify/Product/8630836068647
gid://shopify/Metafield/31214144651559;;cobertura;Ouro Amarelo;gid://shopify/Product/8630836068647
gid://shopify/Metafield/31214144684327;;pedra;"[""Diamante""]";gid://shopify/Product/8630836068647
gid://shopify/Metafield/31214144717095;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630836068647
gid://shopify/Product/8630836298023;Brinco New Vintage De Ouro Branco 18K E Diamante - M;;;
gid://shopify/Metafield/31214145241383;;genero;"[""Feminino""]";gid://shopify/Product/8630836298023
gid://shopify/Metafield/31214145274151;;metal;Ouro Branco;gid://shopify/Product/8630836298023
gid://shopify/Metafield/31214145306919;;cobertura;Ouro Branco;gid://shopify/Product/8630836298023
gid://shopify/Metafield/31214145339687;;pedra;"[""Diamante""]";gid://shopify/Product/8630836298023
gid://shopify/Metafield/31214145372455;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630836298023
gid://shopify/Product/8630836592935;Brinco New Vintage De Ouro Branco 18K E Diamante - G;;;
gid://shopify/Metafield/31214146027815;;genero;"[""Feminino""]";gid://shopify/Product/8630836592935
gid://shopify/Metafield/31214146060583;;metal;Ouro Branco;gid://shopify/Product/8630836592935
gid://shopify/Metafield/31214146093351;;cobertura;Ouro Branco;gid://shopify/Product/8630836592935
gid://shopify/Metafield/31214146126119;;pedra;"[""Diamante""]";gid://shopify/Product/8630836592935
gid://shopify/Metafield/31214146158887;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630836592935
gid://shopify/Product/8630836789543;Brinco New Vintage De Ouro Amarelo 18K E Diamante;;;
gid://shopify/Metafield/31214147174695;;genero;"[""Feminino""]";gid://shopify/Product/8630836789543
gid://shopify/Metafield/31214147207463;;metal;Ouro Amarelo;gid://shopify/Product/8630836789543
gid://shopify/Metafield/31214147272999;;cobertura;Ouro Amarelo;gid://shopify/Product/8630836789543
gid://shopify/Metafield/31214147305767;;pedra;"[""Diamante""]";gid://shopify/Product/8630836789543
gid://shopify/Metafield/31214147338535;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630836789543
gid://shopify/Product/8630837084455;Brinco New Vintage De Ouro Amarelo 18K E Diamante;;;
gid://shopify/Metafield/31214148419879;;genero;"[""Feminino""]";gid://shopify/Product/8630837084455
gid://shopify/Metafield/31214148452647;;metal;Ouro Amarelo;gid://shopify/Product/8630837084455
gid://shopify/Metafield/31214148485415;;cobertura;Ouro Amarelo;gid://shopify/Product/8630837084455
gid://shopify/Metafield/31214148518183;;pedra;"[""Diamante""]";gid://shopify/Product/8630837084455
gid://shopify/Metafield/31214148550951;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630837084455
gid://shopify/Product/8630837248295;Brinco New Vintage De Ouro Branco 18K E Safira E Diamante;;;
gid://shopify/Metafield/31214149206311;;genero;"[""Feminino""]";gid://shopify/Product/8630837248295
gid://shopify/Metafield/31214149239079;;metal;Ouro Branco;gid://shopify/Product/8630837248295
gid://shopify/Metafield/31214149271847;;cobertura;Ouro Branco;gid://shopify/Product/8630837248295
gid://shopify/Metafield/31214149304615;;pedra;"[""Safira"",""Diamante""]";gid://shopify/Product/8630837248295
gid://shopify/Metafield/31214149337383;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630837248295
gid://shopify/Product/8630837477671;Brinco New Vintage De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/31214150222119;;genero;"[""Feminino""]";gid://shopify/Product/8630837477671
gid://shopify/Metafield/31214150254887;;metal;Ouro Branco;gid://shopify/Product/8630837477671
gid://shopify/Metafield/31214150287655;;cobertura;Ouro Branco;gid://shopify/Product/8630837477671
gid://shopify/Metafield/31214150353191;;pedra;"[""Diamante""]";gid://shopify/Product/8630837477671
gid://shopify/Metafield/31214150385959;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630837477671
