id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46355508166951;BR05987T;Default Title;1800.0;1800.0;13;gid://shopify/Product/8577772618023;Brinco Dois Elos Pop Chain - P | Prata Com Ouro Amarelo 18k;13.0;1.0;3;BR05987T
gid://shopify/ProductVariant/46355508265255;BR05991T;Default Title;1900.0;1900.0;6;gid://shopify/Product/8577772716327;Brinco Ear Hook Pop Chain | Prata Com Ouro Amarelo 18K;6.0;1.0;3;BR05991T
gid://shopify/ProductVariant/46355508396327;BR05995T;Default Title;1400.0;1400.0;6;gid://shopify/Product/8577772814631;Brinco Argola Pop Chain - Mini | Prata Com Ouro Amarelo 18K;6.0;1.0;3;BR05995T
gid://shopify/ProductVariant/46355511148839;CL04429;Default Title;3900.0;3900.0;7;gid://shopify/Product/8577773699367;Colar Pop Chain | Prata Com Ouro Amarelo 18K;7.0;1.0;3;CL04429
gid://shopify/ProductVariant/46355511476519;BR06004T;Default Title;980.0;980.0;6;gid://shopify/Product/8577773928743;Piercing Pop Chain | Prata Com Ouro Amarelo 18K;6.0;1.0;2;BR06004T
gid://shopify/ProductVariant/46355513213223;PI01345;P;665.0;950.0;6;gid://shopify/Product/8577774289191;Pingente Pop Chain De Prata Com Ouro Amarelo - P;6.0;1.0;4;PI01345
gid://shopify/ProductVariant/46355513737511;PI01342;G;840.0;1200.0;3;gid://shopify/Product/8577774518567;Pingente Pop Chain De Prata Com Ródio Negro - G;3.0;1.0;4;PI01342
gid://shopify/ProductVariant/46355513901351;PI01346;P;560.0;800.0;4;gid://shopify/Product/8577774649639;Pingente Pop Chain De Prata Com Ródio Negro - P;4.0;1.0;4;PI01346
gid://shopify/ProductVariant/46355514261799;PI01351;Default Title;700.0;1000.0;4;gid://shopify/Product/8577774780711;Pingente Pop Chain De Prata Com Ródio Negro;4.0;1.0;4;PI01351
gid://shopify/ProductVariant/46355517276455;BR05782T;Default Title;3100.0;3100.0;6;gid://shopify/Product/8577776189735;Brinco Rock&Hot De Prata Com Ouro Amarelo;6.0;1.0;3;BR05782T
gid://shopify/ProductVariant/46355517669671;BR05783T;Default Title;3500.0;3500.0;6;gid://shopify/Product/8577776320807;Brinco Rock&Hot De Prata Com Ouro Amarelo E Ágata;6.0;1.0;2;BR05783T
gid://shopify/ProductVariant/46355517735207;BR05784T;Default Title;2650.0;2650.0;7;gid://shopify/Product/8577776386343;Brinco Rock&Hot De Prata Com Ouro Amarelo;7.0;1.0;2;BR05784T
gid://shopify/ProductVariant/46355519504679;BR06170T;Default Title;10900.0;9500.0;6;gid://shopify/Product/8577778090279;Brinco Rock Star | Ouro Branco 18K Com Ródio Negro E Diamantes;6.0;1.0;2;BR06170T
gid://shopify/ProductVariant/46355519635751;BR06171T;Default Title;9500.0;8000.0;6;gid://shopify/Product/8577778221351;Brinco Rock Star | Ouro Branco 18K Com Ródio Negro, Diamantes E Esmeraldas;6.0;1.0;2;BR06171T
gid://shopify/ProductVariant/46355520192807;BR06173T;Default Title;8500.0;7000.0;6;gid://shopify/Product/8577778581799;Brinco Rock Star | Ouro Branco 18K Com Ródio Negro, Diamantes e Safiras;6.0;1.0;2;BR06173T
gid://shopify/ProductVariant/46355521700135;BR06158T;P;10900.0;9500.0;6;gid://shopify/Product/8577779630375;Brinco Ear Cuff Rock Star - P | Ouro Branco 18K e Diamantes;6.0;1.0;2;BR06158T
gid://shopify/ProductVariant/46355606274343;BR05350T;P;2100.0;1700.0;6;gid://shopify/Product/8577837564199;Brinco Pop De Prata Com Ouro Amarelo - P;6.0;1.0;4;BR05350T
